acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.248,['Rihanna'],0.6970000000000001,229413,0.467,0,3goSVuTt3fDYDP6kRnFwuL,0.0,9,0.0941,-7.536,1,Take A Bow,75,2008-06-02,0.0715,82.08200000000002,0.5720000000000001,2008
0.071,"['T.I.', 'Rihanna']",0.375,338853,0.862,1,3jlbL2OTD5YmIunYzgQTAN,0.0,11,0.211,-3.363,0,Live Your Life,74,2008-09-07,0.255,159.841,0.478,2008
0.29600000000000004,"['Jason Mraz', 'Colbie Caillat']",0.623,191360,0.417,0,0IktbUcnAGrvD03AWnz3Q8,0.0,0,0.135,-8.699,1,Lucky,74,2008-05-12,0.0354,130.032,0.721,2008
0.00132,['The Killers'],0.557,245373,0.8,0,1sTsuZTdANkiFd7T34H3nb,0.0012,10,0.0906,-8.477,1,Human,74,2008-11-18,0.0601,135.47,0.5820000000000001,2008
0.0161,['T.I.'],0.68,249533,0.687,1,1IAzD1muglOxOcPbUHs70R,0.0,9,0.261,-6.162000000000001,0,Whatever You Like,73,2008-09-07,0.0709,150.053,0.467,2008
0.131,['Mother Mother'],0.596,213573,0.633,0,0VmREvheUiN0xgM5fJYQqp,0.0,10,0.343,-3.602,0,Body,73,2008-09-23,0.0594,148.09,0.473,2008
0.0368,['Chris Brown'],0.672,278573,0.82,0,3NZJlJemX3mzjf56MqC5ML,0.000188,11,0.184,-4.456,1,Forever,73,2008-04-29,0.0459,120.005,0.438,2008
0.7709999999999999,['John Mayer'],0.315,263573,0.29600000000000004,0,4LloVtxNZpeh7q7xdi1DQc,0.0,5,0.7020000000000001,-13.262,1,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",73,2008,0.0317,172.638,0.436,2008
0.483,['Sia'],0.716,165907,0.512,0,7uoFMmxln0GPXQ0AcCBXRq,0.0,1,0.0928,-6.2570000000000014,1,Snowman,91,2018-11-01,0.0331,104.957,0.326,2018
0.349,['Juice WRLD'],0.511,239836,0.5660000000000001,1,285pBltuF7vW8TeWk8hdRR,0.0,6,0.34,-7.23,0,Lucid Dreams,88,2018-12-10,0.2,83.90299999999998,0.218,2018
0.934,"['Billie Eilish', 'Khalid']",0.35100000000000003,200186,0.29600000000000004,0,0u2P5u6lvoDfwTYjAADbn4,0.0,4,0.095,-10.109,0,lovely (with Khalid),88,2018-04-19,0.0333,115.284,0.12,2018
0.0769,['Juice WRLD'],0.6709999999999999,165820,0.529,1,4VXIryQMWpIdGgYR4TrjT1,0.000335,0,0.0856,-7.226,1,All Girls Are The Same,87,2018-12-10,0.307,161.989,0.203,2018
0.258,['XXXTENTACION'],0.74,166606,0.613,1,3ee8Jmje8o58CHK66QrVC2,0.00372,8,0.123,-4.88,1,SAD!,86,2018-03-16,0.145,75.023,0.473,2018
0.00513,['Travis Scott'],0.8340000000000001,312820,0.73,1,2xLMifQCjDGFmkHkpNLD9h,0.0,8,0.124,-3.714,1,SICKO MODE,86,2018-08-03,0.222,155.00799999999995,0.446,2018
0.556,['XXXTENTACION'],0.921,135090,0.537,1,0JP9xo3adEtGSdUEISiszL,0.00404,9,0.102,-5.723,0,Moonlight,85,2018-03-16,0.0804,128.009,0.711,2018
0.124,"['Post Malone', '21 Savage']",0.585,218147,0.52,1,0e7ipj03S05BNilyu5bRzt,7.01e-05,5,0.131,-6.136,0,rockstar (feat. 21 Savage),85,2018-04-27,0.0712,159.80100000000004,0.129,2018
0.123,['Trevor Daniel'],0.785,159382,0.431,0,4TnjEaWOeW0eKTKIEvJyCa,0.0,10,0.0887,-8.756,0,Falling,85,2018-10-05,0.0364,127.085,0.236,2018
0.544,['Joji'],0.515,209274,0.479,1,0rKtyWc8bvkriBthvHKY8d,0.00598,3,0.191,-7.457999999999997,1,SLOW DANCING IN THE DARK,84,2018-10-26,0.0261,88.964,0.284,2018
0.556,"['Post Malone', 'Swae Lee']",0.76,158040,0.479,0,3KkXRkHbMCARz0aVfEt68P,0.0,2,0.0703,-5.574,1,Sunflower - Spider-Man: Into the Spider-Verse,84,2018-12-14,0.0466,89.911,0.913,2018
0.6609999999999999,['XXXTENTACION'],0.5920000000000001,110886,0.457,1,2ZRo7axmMPeSVUvDbGkJah,0.000331,9,0.146,-6.081,0,Hope,84,2018-03-16,0.0603,146.04,0.225,2018
0.883,['XXXTENTACION'],0.669,121887,0.308,0,7AFASza1mXqntmGtbxXprO,0.0,11,0.0984,-10.068,1,changes,84,2018-03-16,0.029,64.934,0.52,2018
0.72,"['Kina', 'Snøw']",0.498,179080,0.235,0,4ZLzoOkj0MPWrTLvooIuaa,0.0,1,0.14400000000000002,-16.541,0,Get You The Moon (feat. Snøw),84,2018-10-08,0.188,118.917,0.0895,2018
0.191,"['Marshmello', 'Bastille']",0.687,214290,0.792,0,2dpaYNEQHiRxtZbfNsse99,0.0,5,0.16699999999999998,-2.749,1,Happier,84,2018-08-17,0.0452,100.015,0.6709999999999999,2018
0.74,['Alec Benjamin'],0.652,169354,0.557,0,2qxmye6gAegTMjLKEBoR3d,0.0,1,0.124,-5.714,0,Let Me Down Slowly,84,2018-11-16,0.0318,150.07299999999995,0.483,2018
0.371,"['Lady Gaga', 'Bradley Cooper']",0.5720000000000001,215733,0.385,0,2VxeLyX666F8uXCJ0dZF8B,0.0,7,0.231,-6.362,1,Shallow,84,2018-10-05,0.0308,95.799,0.32299999999999995,2018
0.0175,"['Lil Peep', 'XXXTENTACION']",0.669,196400,0.574,1,4jvjzW7Hm0yK4LvvE0Paz9,0.00294,4,0.146,-6.442,0,Falling Down - Bonus Track,83,2018-11-09,0.0286,120.013,0.273,2018
0.779,['XXXTENTACION'],0.6990000000000001,160184,0.304,1,4UKCKdYiLN6IMA5ZESUTL7,0.000993,1,0.13699999999999998,-11.192,1,the remedy for a broken heart (why am I so in love),83,2018-03-16,0.0993,119.705,0.271,2018
0.331,['Post Malone'],0.68,231267,0.578,1,7dt6x5M1jzdTEt8oCbisTK,0.0,10,0.135,-5.8039999999999985,1,Better Now,83,2018-04-27,0.04,145.03799999999995,0.341,2018
0.0332,['Drake'],0.754,198973,0.449,1,6DCZcSspjsKoFjzjrWoCdn,8.290000000000001e-05,7,0.552,-9.211,1,God's Plan,83,2018-06-29,0.109,77.169,0.35700000000000004,2018
0.193,['Panic! At The Disco'],0.579,190947,0.904,0,1rqqCSm0Qe4I9rUvWncaom,0.0,5,0.064,-2.729,1,High Hopes,83,2018-06-22,0.0618,82.014,0.6809999999999999,2018
0.535,['Lauv'],0.752,197437,0.505,0,2P91MQbaiQOfbiz9VqhqKQ,2.55e-06,9,0.104,-7.621,1,I Like Me Better,83,2018-05-31,0.253,91.97,0.419,2018
0.0852,"['Lil Baby', 'Gunna']",0.897,145543,0.662,1,78QR3Wp35dqAhFEc2qAGjE,0.0,1,0.534,-6.903,0,Drip Too Hard (Lil Baby & Gunna),82,2018-10-05,0.292,112.511,0.389,2018
0.171,"['Zedd', 'Maren Morris', 'Grey']",0.753,184732,0.657,0,09IStsImFySgyp0pIQdqAc,0.0,7,0.112,-3.0610000000000004,1,The Middle,82,2018-01-23,0.0449,107.01,0.4370000000000001,2018
0.918,['Calum Scott'],0.331,204326,0.235,0,69vToJ9BMbbLlFZo7k7A7B,0.0,10,0.13699999999999998,-7.7,1,You Are The Reason,82,2018-03-09,0.0299,171.232,0.218,2018
0.297,['Halsey'],0.752,201661,0.488,1,5p7ujcrUXASCNwRaWNHR1C,9.11e-06,6,0.0936,-7.05,1,Without Me,82,2018-10-04,0.0705,136.041,0.5329999999999999,2018
0.8390000000000001,['Calum Scott'],0.682,260285,0.173,0,2BOqDYLOJBiMOXShCV1neZ,3.26e-05,1,0.0983,-8.749,1,Dancing On My Own,82,2018-03-09,0.0314,112.663,0.236,2018
0.6970000000000001,['Dean Lewis'],0.5529999999999999,196373,0.586,1,3EPXxR3ImUwfayaurPi3cm,0.0,11,0.0813,-6.319,1,Be Alright,82,2018-06-29,0.0362,126.684,0.443,2018
0.894,"['Kina', 'Adriana Proenza']",0.522,187932,0.128,0,58wyJLv6yH1La9NIZPl3ne,0.026,4,0.0941,-18.717,1,Can We Kiss Forever?,82,2018-08-31,0.0357,109.986,0.124,2018
0.221,"['24kGoldn', 'iann dior']",0.7,140526,0.722,1,3tjFYV6RSFtuktYl3ZtYcq,0.0,7,0.272,-3.5580000000000003,0,Mood (feat. iann dior),96,2020-07-24,0.0369,90.989,0.7559999999999999,2020
0.468,['Ariana Grande'],0.737,172325,0.802,1,35mvY5S1H3J2QZyna3TFe0,0.0,0,0.0931,-4.771,1,positions,96,2020-10-30,0.0878,144.015,0.682,2020
0.401,"['Bad Bunny', 'Jhay Cortez']",0.731,205090,0.573,1,47EiUVwUp4C9fGccaPuUCS,5.22e-05,4,0.113,-10.059,0,DÁKITI,95,2020-10-30,0.0544,109.928,0.145,2020
0.212,['KAROL G'],0.863,178947,0.6659999999999999,1,7vrJn5hDSXRmdXoR30KgF1,0.000493,1,0.103,-4.158,0,BICHOTA,95,2020-10-23,0.152,163.908,0.838,2020
0.237,['Ariana Grande'],0.83,173711,0.585,1,6Im9k8u9iIzKMrmV7BWtlF,0.0,0,0.248,-6.476,1,34+35,94,2020-10-30,0.094,109.978,0.485,2020
0.19,['CJ'],0.711,123429,0.598,1,5vGLcdRuSbUhD8ScwsGSdA,0.0,3,0.15,-7.621,0,Whoopty,94,2020-08-20,0.182,140.175,0.737,2020
0.213,['The Kid LAROI'],0.662,161385,0.413,1,27OeeYzk6klgBh83TSvGMA,0.0,0,0.134,-7.357,1,WITHOUT YOU,94,2020-11-06,0.0299,93.005,0.467,2020
0.218,['Billie Eilish'],0.889,174321,0.34,0,54bFM56PmE4YLRnqpW6Tha,0.13,11,0.055,-7.773,0,Therefore I Am,94,2020-11-12,0.0697,94.009,0.716,2020
0.0303,"['Bad Bunny', 'ROSALÍA']",0.856,203201,0.618,0,2XIc1pqjXV3Cr2BQUGNBck,0.0,7,0.0866,-4.892,1,LA NOCHE DE ANOCHE,94,2020-11-27,0.28600000000000003,81.993,0.391,2020
0.65,['Pop Smoke'],0.7090000000000001,160000,0.5479999999999999,1,1tkg4EHVoqnhR6iFEXb60y,1.59e-06,10,0.133,-8.493,1,What You Know Bout Love,93,2020-07-03,0.353,83.995,0.5429999999999999,2020
0.7859999999999999,['Tate McRae'],0.642,169266,0.374,0,45bE4HXI0AwGZXfZtMp8JR,0.0,4,0.0906,-9.386,1,you broke me first,93,2020-04-17,0.0545,124.099,0.0799,2020
0.0194,"['Cardi B', 'Megan Thee Stallion']",0.935,187541,0.454,1,4Oun2ylbjFKMPTiaSbbCih,0.0,1,0.0824,-7.508999999999999,1,WAP (feat. Megan Thee Stallion),92,2020-08-07,0.375,133.07299999999998,0.35700000000000004,2020
0.12,['Lil Nas X'],0.81,154998,0.511,1,6zFMeegAMYQo0mt8rXtrli,0.0,5,0.0832,-6.924,0,HOLIDAY,92,2020-11-13,0.16399999999999998,151.947,0.8370000000000001,2020
0.8640000000000001,"['Justin Bieber', 'benny blanco']",0.631,149297,0.239,1,4y4spB9m0Q6026KfkAvy9Q,0.0,11,0.116,-7.0710000000000015,0,Lonely (with benny blanco),92,2020-10-16,0.0398,79.859,0.0927,2020
0.414,['Tiësto'],0.7979999999999999,164000,0.62,0,6f3Slt0GbA2bPZlz0aIFXN,0.0192,8,0.112,-7.079,0,The Business,92,2020-09-16,0.232,120.031,0.235,2020
0.362,['Boza'],0.725,186133,0.7559999999999999,0,3VvA1wSxukMLsvXoXtlwWx,0.000685,4,0.103,-5.013,1,Hecha Pa' Mi,92,2020-07-31,0.0572,100.07,0.828,2020
0.499,['SZA'],0.436,279204,0.655,1,3YJJjQPAbDT7mGpX3WtQ9A,8.1e-06,1,0.688,-8.37,0,Good Days,91,2020-12-25,0.0583,121.002,0.412,2020
0.114,"['Pop Smoke', 'Lil Baby', 'DaBaby']",0.823,190476,0.586,1,0PvFJmanyNQMseIFrU708S,0.0,6,0.193,-6.606,0,For The Night (feat. Lil Baby & DaBaby),91,2020-07-03,0.2,125.971,0.34700000000000003,2020
0.247,"['DaBaby', 'Roddy Ricch']",0.746,181733,0.69,1,7ytR5pFWmSjzHJIeQkgog4,0.0,11,0.101,-7.956,1,ROCKSTAR (feat. Roddy Ricch),91,2020-04-17,0.16399999999999998,89.977,0.4970000000000001,2020
0.584,['Conan Gray'],0.35700000000000004,198040,0.425,0,4xqrdfXkTW4T0RauPLv3WA,0.0,5,0.322,-7.301,1,Heather,91,2020-03-20,0.0333,102.078,0.27,2020
0.0676,"['Shawn Mendes', 'Justin Bieber']",0.652,178994,0.383,0,2Z8yfpFX0ZMavHkcIeHiO1,0.0,2,0.0828,-7.0760000000000005,0,Monster (Shawn Mendes & Justin Bieber),91,2020-11-20,0.0516,145.765,0.5489999999999999,2020
0.00691,['BTS'],0.5660000000000001,207481,0.716,0,249gnXrbfmV8NG6jTEMSwD,0.0,1,0.37,-5.733,1,Life Goes On,91,2020-11-20,0.0424,81.068,0.45,2020
0.0112,['BTS'],0.746,199054,0.765,0,4saklk6nie3yiGePpBwUoc,0.0,6,0.0936,-4.41,0,Dynamite,91,2020-11-20,0.0993,114.044,0.737,2020
0.401,"['Bad Bunny', 'Jhay Cortez']",0.731,205090,0.573,1,4MzXwWMhyBbmu6hOcLVD49,5.22e-05,4,0.113,-10.059,0,DÁKITI,91,2020-11-27,0.0544,109.928,0.145,2020
0.168,"['Joel Corry', 'MNEK']",0.7340000000000001,166028,0.8740000000000001,0,6cx06DFPPHchuUAcTxznu9,1.14e-05,8,0.0489,-3.158,1,Head & Heart (feat. MNEK),91,2020-07-03,0.0662,122.953,0.905,2020
0.18,"['Manuel Turizo', 'Rauw Alejandro', 'Myke Towers']",0.736,216107,0.632,0,7ndTONDDRFGiPnnhOzOXxq,0.0,11,0.349,-4.939,0,La Nota,91,2020-10-08,0.0648,92.03,0.503,2020
0.122,"['Myke Towers', 'Juhn']",0.713,232853,0.617,0,1xK1Gg9SxG8fy2Ya373oqb,0.0,8,0.0962,-4.637,1,Bandido,91,2020-12-10,0.0887,168.021,0.682,2020
0.00883,"['Dua Lipa', 'DaBaby']",0.7020000000000001,203064,0.825,0,463CkQjx2Zk1yXoBuierM9,0.0,6,0.0674,-3.787,0,Levitating (feat. DaBaby),90,2020-10-01,0.0601,102.977,0.915,2020
0.256,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",0.799,195429,0.66,1,02kDW379Yfd5PzW5A6vuGt,0.0,1,0.111,-6.153,0,Lemonade,90,2020-08-14,0.079,140.04,0.471,2020
0.196,"['Justin Bieber', 'Chance the Rapper']",0.6729999999999999,212093,0.7040000000000001,0,5u1n1kITHCxxp8twBcZxWy,0.0,6,0.0898,-8.056000000000001,1,Holy (feat. Chance The Rapper),90,2020-09-18,0.36,86.919,0.3720000000000001,2020
0.0335,['The Verve'],0.35600000000000004,357267,0.917,0,57iDDD9N9tTWe75x6qhStw,0.0,9,0.406,-6.006,1,Bitter Sweet Symphony,78,1997-09-29,0.0479,171.176,0.518,1997
5.99e-05,['Foo Fighters'],0.413,250547,0.8809999999999999,0,5UWwZ5lm5PKu6eKsHAGxOk,0.000308,11,0.0805,-5.541,0,Everlong,77,1997-05-20,0.0367,158.066,0.364,1997
0.546,['John Denver'],0.255,197813,0.43,0,39q7xibBdRboeMKUbZEB6g,1.87e-05,9,0.188,-12.564,1,"Take Me Home, Country Roads",77,1997-06-17,0.0322,164.267,0.546,1997
0.145,['The Notorious B.I.G.'],0.901,229827,0.6970000000000001,1,7KwZNVEaqikRSBSpyhXK2j,0.0,9,0.287,-3.439,1,Hypnotize - 2014 Remaster,76,1997-03-04,0.28,93.941,0.67,1997
0.183,['Green Day'],0.475,153467,0.4320000000000001,1,6ORqU0bHbVCRjXm9AjyHyZ,0.0,7,0.161,-7.8439999999999985,1,Good Riddance (Time of Your Life),75,1997-10-14,0.0302,94.605,0.648,1997
0.023,['Sixpence None The Richer'],0.526,208680,0.7490000000000001,0,754kgU5rWscRTfvlsuEwFp,1.76e-06,3,0.0692,-6.964,1,Kiss Me,75,1997,0.0283,99.982,0.421,1997
0.00178,['Blur'],0.674,121160,0.789,0,1FTSo4v6BOZH9QxKc3MbVM,0.0071,8,0.0754,-6.903,1,Song 2 - 2012 Remaster,75,1997-02-10,0.0676,129.804,0.918,1997
0.732,['Céline Dion'],0.428,280000,0.276,0,33LC84JgLvK2KuW43MfaNq,5.33e-06,4,0.117,-11.729,1,"My Heart Will Go On - Love Theme from ""Titanic""",75,1997-10-24,0.0312,99.195,0.0382,1997
0.199,['Alejandro Sanz'],0.648,343413,0.846,0,0wQCKR9OFjYu5Kzrk7WivJ,4.23e-06,0,0.0803,-6.731,1,Corazón partío,75,1997-08-28,0.0424,160.075,0.815,1997
0.279,['ChiChi Peralta'],0.805,271031,0.757,0,2q9udNV9NK0BL3q9p6TLxf,0.000839,8,0.101,-7.46,1,Procura,75,1997-07-01,0.0355,102.14,0.973,1997
0.008320000000000001,['Third Eye Blind'],0.64,268360,0.8640000000000001,0,42et6fnHCw1HIPSrdPprMl,0.0,7,0.123,-6.5760000000000005,1,Semi-Charmed Life,74,1997-04-08,0.0315,102.026,0.7,1997
0.363,['Shania Twain'],0.585,212200,0.494,0,1wb4P4F0sxAQ2KXrRvsx6n,0.0,3,0.0886,-8.751,1,You're Still The One,74,1997-11-04,0.0353,133.822,0.634,1997
0.011,['Eric Carmen'],0.7120000000000001,251067,0.5489999999999999,0,31H6au3jhblhr6MMJiXnCq,0.0,5,0.118,-9.484,1,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",74,1997,0.0254,109.882,0.552,1997
0.21,['Andrés Calamaro'],0.7390000000000001,277653,0.745,0,1p7m9H4H8s0Y7SgRm7j3ED,0.0135,7,0.127,-6.658,1,Flaca,74,1997,0.0267,109.326,0.949,1997
0.0638,['Radiohead'],0.36,264067,0.501,0,63OQupATfueTdZMWTxW03A,9.32e-05,7,0.172,-9.129,1,Karma Police,73,1997-05-28,0.0258,74.807,0.324,1997
0.403,['Savage Garden'],0.555,277267,0.698,0,013AWvizllIUEC2FOBzOnh,0.0,0,0.0851,-8.874,1,Truly Madly Deeply,73,1997-03-04,0.0287,168.12,0.816,1997
0.0647,['Natalie Imbruglia'],0.575,244667,0.8859999999999999,0,1Jaah2tmN9Hv81A87KZ1MU,0.000187,5,0.7090000000000001,-5.182,1,Torn,73,1997-11-10,0.034,96.309,0.609,1997
0.0128,"['The Notorious B.I.G.', 'Mase', 'Diddy']",0.845,257400,0.884,1,4INDiWSKvqSKDEu7mh8HFz,2.1e-06,6,0.203,-4.506,0,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,72,1997-03-04,0.0759,104.536,0.904,1997
0.0578,['2Pac'],0.8740000000000001,281600,0.63,1,4AE7Lj39VnSZNOmGH2iZaq,0.00479,1,0.0582,-3.585,1,Do For Love,72,1997-01-01,0.298,95.0,0.7170000000000001,1997
0.0073700000000000015,['Maná'],0.634,310813,0.8540000000000001,0,78DVpEWwmJFC25KGz8fJuE,2.49e-06,11,0.0664,-3.444,1,Clavado En Un Bar,72,1997-10-10,0.0369,148.003,0.564,1997
0.113,['Maná'],0.64,352160,0.693,0,0mvocLIWUnT10znvIXwHGr,5.62e-06,2,0.0978,-5.735,1,En El Muelle De San Blas,72,1997-10-10,0.0235,97.159,0.698,1997
0.241,['Kenny Loggins'],0.544,215133,0.897,0,34x6hEJgGAOQvmlMql5Ige,0.0,3,0.13,-6.056,0,"Danger Zone - From ""Top Gun"" Original Soundtrack",71,1997-03-25,0.0471,157.17,0.647,1997
0.581,['Shania Twain'],0.657,234493,0.639,0,6sxptembJVty4sNtcPMAVz,0.0,10,0.278,-7.527,1,Man! I Feel Like A Woman!,71,1997-11-04,0.0412,124.882,0.674,1997
0.00356,['Daft Punk'],0.956,429533,0.795,0,1pKYYY0dkg23sQQXi0Q5zN,0.889,7,0.0906,-5.311,1,Around the World,71,1997-01-16,0.15,121.294,0.841,1997
0.0577,['Radiohead'],0.255,229120,0.393,0,10nyNJ6zNy2YVYLrcwLccB,0.00361,5,0.113,-10.654000000000002,1,No Surprises,71,1997-05-28,0.0278,76.426,0.118,1997
0.5870000000000001,['Gala'],0.7040000000000001,213394,0.861,0,3u5N55tHf7hXATSQrjBh2q,0.0615,2,0.0992,-4.221,0,Freed From Desire,71,1997-11-17,0.0493,128.99,0.636,1997
0.114,['K-Ci & JoJo'],0.629,331240,0.511,0,5GorFaKkP2mLREQvhSblIg,3.91e-06,1,0.0588,-8.651,1,All My Life,70,1997-01-01,0.0326,128.03799999999998,0.181,1997
6.2e-05,['Foo Fighters'],0.398,260027,0.927,0,4dVbhS6OiYvFikshyaQaCN,0.000177,9,0.0575,-4.212,1,My Hero,70,1997-05-20,0.0567,77.10600000000002,0.311,1997
0.0175,['Will Smith'],0.8809999999999999,227933,0.8740000000000001,0,0weAUscowxeqDtpCgtbpgp,1.14e-06,6,0.154,-4.505,1,Gettin' Jiggy Wit It,70,1997-10-03,0.139,107.891,0.858,1997
0.386,['Edwin McCain'],0.371,266533,0.609,0,5K7AMlpc4796JRWXb26nCV,0.0,11,0.104,-5.524,1,I'll Be,69,1997,0.0295,136.526,0.426,1997
0.179,['R.E.M.'],0.6659999999999999,268427,0.855,0,31AOj9sFz2gM0O3hMARRBx,1.2e-06,9,0.0987,-5.051,0,Losing My Religion,81,1991-03-12,0.0295,125.639,0.8029999999999999,1991
0.0576,['Red Hot Chili Peppers'],0.5589999999999999,264307,0.345,0,3d9DChrdc6BOeFsbrZ3Is0,0.000105,4,0.141,-13.496,1,Under the Bridge,80,1991-09-24,0.0459,84.581,0.458,1991
0.129,"[""Shakin' Stevens""]",0.534,220160,0.904,0,2TE4xW3ImvpltVU0cPcKUn,0.0,9,0.128,-3.315,1,Merry Christmas Everyone,80,1991-11-25,0.0369,202.899,0.96,1991
0.0163,"[""Guns N' Roses""]",0.294,536067,0.6409999999999999,0,3YRCqOhFifThpSRFJ1VWFM,0.22,11,0.112,-9.316,1,November Rain,79,1991-09-17,0.0291,79.759,0.226,1991
0.0211,"[""Guns N' Roses""]",0.496,336000,0.7390000000000001,0,4JiEyzf0Md7KEFFGWDDdCr,0.00444,6,0.106,-7.193,1,Knockin' On Heaven's Door,77,1991-09-17,0.0415,132.41,0.378,1991
2.55e-05,['Nirvana'],0.502,301920,0.912,0,5ghIJDpPoe3CfHMGu71E6T,0.000173,1,0.106,-4.556,1,Smells Like Teen Spirit,76,1991-09-26,0.0564,116.761,0.72,1991
0.245,['U2'],0.392,276187,0.534,0,3G69vJMWsX6ZohTykad2AU,0.00104,0,0.155,-8.793,1,One,76,1991-11-18,0.0369,181.305,0.325,1991
0.0075200000000000015,['Pearl Jam'],0.284,340907,0.875,0,1L94M3KIu7QluZe63g64rv,0.000461,11,0.402,-6.069,0,Alive,75,1991-08-27,0.0422,75.009,0.595,1991
0.00182,"[""Guns N' Roses""]",0.456,283733,0.59,0,2N2yrmodOnVF10mKvItC9P,0.00379,11,0.104,-8.638,1,Don't Cry (Original),75,1991-09-17,0.0327,124.635,0.243,1991
0.00178,['Pearl Jam'],0.394,292581,0.944,0,6QewNVIDKdSl8Y3ycuHIei,4.54e-06,10,0.298,-6.506,0,Even Flow,74,1991-08-27,0.0761,105.338,0.265,1991
0.32299999999999995,['Pearl Jam'],0.36,342653,0.684,0,5Xak5fmy089t0FYmh3VJiY,0.0,4,0.34,-6.4570000000000025,0,Black,74,1991-08-27,0.0308,77.15,0.2,1991
0.00206,['Metallica'],0.579,331573,0.8240000000000001,0,5BIMPccDwShpXq784RJlJp,0.00903,6,0.059,-8.71,0,Enter Sandman,73,1991-08-12,0.03,123.331,0.635,1991
0.00016,['Nirvana'],0.5,218920,0.8240000000000001,0,4P5KoWXOxwuobLmHXLMobV,0.00161,4,0.0916,-5.846,0,Come As You Are,73,1991-09-26,0.0388,120.125,0.539,1991
0.688,['Cliff Richard'],0.498,245333,0.4320000000000001,0,3AgiRs3oxc2dFh0CPUHXJs,0.0,9,0.136,-14.386,1,Mistletoe and Wine,73,1991-11-18,0.0345,135.015,0.365,1991
0.00244,['Red Hot Chili Peppers'],0.6659999999999999,282907,0.936,0,0uppYCG86ajpV2hSR3dJJ0,0.086,7,0.153,-9.919,1,Give It Away,72,1991-09-24,0.0476,91.577,0.7759999999999999,1991
0.0313,['R.E.M.'],0.452,225787,0.909,0,1v2zyAJrChw5JnfafSkwkJ,0.0603,9,0.23,-3.977,1,Shiny Happy People,72,1991-03-12,0.0366,124.623,0.805,1991
0.0404,['Pearl Jam'],0.285,318227,0.846,0,62nQ8UZVqR2RMvkJHkcO2o,0.0,2,0.182,-6.472,1,Jeremy,71,1991-08-27,0.0438,108.808,0.287,1991
0.28600000000000003,['Mr. Big'],0.688,210480,0.375,0,3Mmt6Xk0H6VR92PEp6x3hP,0.0,4,0.133,-9.601,1,To Be With You - 2010 Remastered Version,71,1991-03-26,0.0535,83.635,0.45,1991
0.568,['Brenda Lee'],0.682,126146,0.6409999999999999,0,09OojFvtrM9YRzRjnXqJjA,0.0,8,0.224,-8.915,1,Rockin' Around the Christmas Tree,71,1991-09-13,0.0386,141.002,0.826,1991
0.206,['Tom Petty and the Heartbreakers'],0.6509999999999999,242107,0.7659999999999999,0,17S4XrLvF5jlGvGCJHgF51,0.00103,0,0.362,-9.935,1,Learning To Fly,70,1991-01-01,0.0299,116.74,0.949,1991
0.0664,['Boyz II Men'],0.64,351467,0.4270000000000001,0,3l3xTXsUXeWlkPqzMs7mPD,0.0,5,0.0579,-9.29,0,End Of The Road,70,1991-04-30,0.0241,149.703,0.529,1991
0.00162,['Spin Doctors'],0.5429999999999999,256733,0.912,0,4ePP9So5xRzspjLFVVbj90,2.1e-06,7,0.0565,-10.71,1,Two Princes,70,1991-08-27,0.0601,103.731,0.836,1991
0.547,['Marc Cohn'],0.5670000000000001,252613,0.512,0,5fgkjhICZnqFctrV0AyuQD,0.0,0,0.29600000000000004,-8.831,1,Walking in Memphis,70,1991-02-08,0.0357,130.269,0.334,1991
0.0341,['Tina Turner'],0.68,253593,0.701,0,2W2ieVidLIx9TDvxu0ZT6F,0.00479,0,0.114,-10.46,1,The Best - Edit,70,1991-01-01,0.0275,103.789,0.8240000000000001,1991
0.187,['Paul Young'],0.5720000000000001,267000,0.721,0,05fHQeRbCSjKVS6z0WbQKJ,7.41e-06,5,0.21600000000000005,-8.959,1,Every Time You Go Away - Radio Edit,70,1991-09-07,0.0402,164.252,0.8440000000000001,1991
0.25,['Crowded House'],0.643,224467,0.614,0,6tXnRSvuNgOq4QcxpIN54r,7.17e-06,2,0.214,-12.878,1,Weather With You,70,1991-01-01,0.0279,93.982,0.8909999999999999,1991
0.29,['Pearl Jam'],0.504,303587,0.354,0,3bE5slaVEfaDreqARl6k4M,4.71e-06,4,0.157,-11.3,1,Yellow Ledbetter,69,1991,0.0339,140.87,0.292,1991
0.153,['Michael Jackson'],0.831,239227,0.921,0,4jnFqNWeJCeCRHc4HCdxfd,0.00224,5,0.305,-2.383,0,Remember the Time,69,1991-11-13,0.0582,108.002,0.795,1991
0.0109,"[""Guns N' Roses""]",0.262,182733,0.777,0,0rFWuqFgHAfuzE8uSB9TWR,0.113,11,0.12,-8.671,1,Live And Let Die,69,1991-09-17,0.0632,152.5,0.264,1991
0.422,['Lenny Kravitz'],0.679,242640,0.568,0,6VnpKLtfNH4Dk09YSGPSyR,0.00928,6,0.322,-10.74,1,It Ain't Over 'Til It's Over,69,1991-04-02,0.0423,159.69,0.93,1991
